landmark_index,x,y,z
0,0.5184770822525024,0.4576164484024048,4.157019759531977e-07
1,0.46191853284835815,0.5378705859184265,-0.029736226424574852
2,0.3705427944660187,0.5758355259895325,-0.03977004066109657
3,0.30185484886169434,0.5995312929153442,-0.04733714833855629
4,0.25783205032348633,0.6384573578834534,-0.055735766887664795
5,0.3072109818458557,0.4499392509460449,-0.02300998754799366
6,0.21996855735778809,0.44155022501945496,-0.04395259916782379
7,0.16493092477321625,0.43132734298706055,-0.06158814951777458
8,0.11971914768218994,0.418906569480896,-0.07553695142269135
9,0.31400975584983826,0.3797369599342346,-0.026966316625475883
10,0.22150889039039612,0.3468782305717468,-0.04676445201039314
11,0.1621662974357605,0.3261893689632416,-0.06640227884054184
12,0.11294226348400116,0.3067364990711212,-0.08077121526002884
13,0.3395420014858246,0.3221806287765503,-0.035341598093509674
14,0.2584077715873718,0.2702944874763489,-0.061279844492673874
15,0.2071152627468109,0.23764686286449432,-0.08291978389024734
16,0.16291964054107666,0.210211843252182,-0.09752856940031052
17,0.378982275724411,0.27701374888420105,-0.04591045901179314
18,0.33413246273994446,0.20861965417861938,-0.07287494838237762
19,0.3076927065849304,0.16032148897647858,-0.08747776597738266
20,0.282990038394928,0.11915817856788635,-0.0967862457036972
