landmark_index,x,y,z
0,0.6756967306137085,0.5295507311820984,6.068041784601519e-07
1,0.756013035774231,0.5379043817520142,-0.03081204742193222
2,0.8215900659561157,0.4948910176753998,-0.035229433327913284
3,0.8716005682945251,0.4563943147659302,-0.03665588051080704
4,0.910948634147644,0.4370075464248657,-0.03798507899045944
5,0.7998911142349243,0.345378577709198,-0.013115852139890194
6,0.8463706374168396,0.2718049883842468,-0.019908541813492775
7,0.8741244077682495,0.22437134385108948,-0.028320206329226494
8,0.8948436975479126,0.1818532645702362,-0.03723948821425438
9,0.7597767114639282,0.30914387106895447,-0.010792783461511135
10,0.7867496013641357,0.21525627374649048,-0.016784245148301125
11,0.8090968728065491,0.1558373123407364,-0.029681891202926636
12,0.8252995014190674,0.1077965497970581,-0.04048163443803787
13,0.7147441506385803,0.30249446630477905,-0.012966593727469444
14,0.7216979265213013,0.20651580393314362,-0.02729937992990017
15,0.7309608459472656,0.1469695121049881,-0.04912084713578224
16,0.739437997341156,0.0959816724061966,-0.06501536816358566
17,0.6668598651885986,0.3219835162162781,-0.01766391471028328
18,0.6436836123466492,0.2521502673625946,-0.03890512138605118
19,0.6288737654685974,0.20518554747104645,-0.056174904108047485
20,0.620805561542511,0.1628272384405136,-0.06767338514328003
