landmark_index,x,y,z
0,0.44485196471214294,1.1377582550048828,1.0573508006928023e-06
1,0.5598062872886658,1.0653102397918701,-0.0744234025478363
2,0.6296284794807434,0.9418385028839111,-0.10919573158025742
3,0.6725082397460938,0.8159892559051514,-0.13570985198020935
4,0.7197482585906982,0.7117342948913574,-0.16291441023349762
5,0.5068010091781616,0.749670147895813,-0.07798590511083603
6,0.5262512564659119,0.5826862454414368,-0.12000589817762375
7,0.5329753160476685,0.4717782735824585,-0.1506289839744568
8,0.5309885740280151,0.37696900963783264,-0.17440079152584076
9,0.413589209318161,0.7439078688621521,-0.07368656992912292
10,0.39200031757354736,0.5547237992286682,-0.11389030516147614
11,0.37892866134643555,0.4320569634437561,-0.1453779637813568
12,0.36417722702026367,0.32396841049194336,-0.16874708235263824
13,0.33367210626602173,0.7855631709098816,-0.0773162916302681
14,0.2819266617298126,0.6154640316963196,-0.12554487586021423
15,0.24963411688804626,0.502842366695404,-0.16197188198566437
16,0.22312046587467194,0.4007408618927002,-0.18582738935947418
17,0.2674280107021332,0.8658304810523987,-0.08632578700780869
18,0.1848617047071457,0.7570497393608093,-0.13880929350852966
19,0.12998279929161072,0.6908891797065735,-0.16795971989631653
20,0.08417266607284546,0.6169343590736389,-0.18555697798728943
