landmark_index,x,y,z
0,0.6217058897018433,0.6249412298202515,4.193082645542745e-07
1,0.5420270562171936,0.591759443283081,-0.028007877990603447
2,0.48671525716781616,0.5098521113395691,-0.03797115385532379
3,0.452103853225708,0.4411091208457947,-0.04573935642838478
4,0.42660588026046753,0.38739538192749023,-0.05364629998803139
5,0.5416412353515625,0.38405025005340576,-0.017420845106244087
6,0.5168460011482239,0.2901841998100281,-0.038406852632761
7,0.5045169591903687,0.22662639617919922,-0.05800735577940941
8,0.4980802834033966,0.16996853053569794,-0.07348866760730743
9,0.593433141708374,0.3650234639644623,-0.021476563066244125
10,0.5863823890686035,0.2579604685306549,-0.03984170779585838
11,0.5821636915206909,0.1833667755126953,-0.06075447425246239
12,0.5790805220603943,0.1177469938993454,-0.07629746198654175
13,0.6415904760360718,0.37478309869766235,-0.030171794816851616
14,0.6540186405181885,0.2717653512954712,-0.05608750134706497
15,0.6609454154968262,0.2018064260482788,-0.07950439304113388
16,0.6654914617538452,0.13805043697357178,-0.09514109790325165
17,0.6853086948394775,0.40836066007614136,-0.04079125076532364
18,0.7188693881034851,0.3392913341522217,-0.06914300471544266
19,0.7419083118438721,0.2945561110973358,-0.08505524694919586
20,0.7613002061843872,0.24973349273204803,-0.09479667991399765
