landmark_index,x,y,z
0,0.39391788840293884,0.5939316749572754,5.868209882464726e-07
1,0.3029167056083679,0.6240041255950928,-0.041909679770469666
2,0.20792877674102783,0.5750052332878113,-0.05662098899483681
3,0.13452117145061493,0.532051146030426,-0.06636415421962738
4,0.07326783239841461,0.5239061117172241,-0.07552196830511093
5,0.21472492814064026,0.4074154794216156,-0.023631062358617783
6,0.14909741282463074,0.3293182849884033,-0.04349992796778679
7,0.10843874514102936,0.274310439825058,-0.06323882937431335
8,0.07774583995342255,0.22313232719898224,-0.0793752670288086
9,0.25853046774864197,0.34986254572868347,-0.022448765113949776
10,0.20239989459514618,0.24492451548576355,-0.037490688264369965
11,0.16353774070739746,0.17265237867832184,-0.057784195989370346
12,0.13216650485992432,0.11137913167476654,-0.07369736582040787
13,0.31066209077835083,0.32501420378685,-0.02712695673108101
14,0.2761053740978241,0.21434728801250458,-0.05010927468538284
15,0.25131750106811523,0.14533936977386475,-0.07156337052583694
16,0.22772717475891113,0.08667588233947754,-0.08697878569364548
17,0.3684714734554291,0.32586750388145447,-0.035315219312906265
18,0.3670368194580078,0.2363249659538269,-0.06158739700913429
19,0.36840176582336426,0.1795320361852646,-0.07500756531953812
20,0.3664301633834839,0.12739750742912292,-0.08356590569019318
