landmark_index,x,y,z
0,0.7754219770431519,0.46287980675697327,4.329121452428808e-07
1,0.7149441242218018,0.48671138286590576,-0.02715928480029106
2,0.6489897966384888,0.45354822278022766,-0.03731890022754669
3,0.6028039455413818,0.41090285778045654,-0.04379391297698021
4,0.5637888312339783,0.3837656080722809,-0.0499606654047966
5,0.6402353644371033,0.3372795283794403,-0.020912474021315575
6,0.5979926586151123,0.2794749438762665,-0.03545456752181053
7,0.5714372396469116,0.23843678832054138,-0.04879413917660713
8,0.5513213872909546,0.20210081338882446,-0.0597475990653038
9,0.6729294061660767,0.297409325838089,-0.02212861366569996
10,0.6351227164268494,0.22404780983924866,-0.03400453180074692
11,0.609755277633667,0.1729975789785385,-0.048772964626550674
12,0.5894685983657837,0.12955881655216217,-0.060278140008449554
13,0.7125101685523987,0.2790718376636505,-0.026977449655532837
14,0.6849966049194336,0.19639742374420166,-0.04631476476788521
15,0.6663438081741333,0.14388041198253632,-0.06491662561893463
16,0.649672269821167,0.09765148162841797,-0.0780387744307518
17,0.7565997242927551,0.27728232741355896,-0.03344916179776192
18,0.7551320791244507,0.20472265779972076,-0.05660170689225197
19,0.7567017674446106,0.15766553580760956,-0.06998803466558456
20,0.7565081715583801,0.11431597173213959,-0.0785137265920639
