landmark_index,x,y,z
0,0.9708355665206909,0.8437725901603699,1.6223198144871276e-06
1,0.8849380612373352,0.8683762550354004,-0.13143488764762878
2,0.812082052230835,0.8218578100204468,-0.20930814743041992
3,0.7350865602493286,0.7671566605567932,-0.266505628824234
4,0.6519725322723389,0.7127496004104614,-0.32561978697776794
5,0.8775144219398499,0.5811964273452759,-0.18479406833648682
6,0.8274176716804504,0.4251134395599365,-0.2474861592054367
7,0.7957763075828552,0.3179490566253662,-0.2887897491455078
8,0.77074134349823,0.2275691032409668,-0.3163515627384186
9,0.9553221464157104,0.5471125245094299,-0.14773918688297272
10,0.9534484148025513,0.35094091296195984,-0.2076454907655716
11,0.9500818252563477,0.22455546259880066,-0.24515369534492493
12,0.9460219740867615,0.12466055154800415,-0.26938149333000183
13,1.0194687843322754,0.5710497498512268,-0.11631342768669128
14,1.055213451385498,0.4510818123817444,-0.17833806574344635
15,1.083777666091919,0.4425143599510193,-0.2046794593334198
16,1.1035922765731812,0.439708948135376,-0.2134285271167755
17,1.0667612552642822,0.614412784576416,-0.09220340102910995
18,1.1022926568984985,0.5357366800308228,-0.14463584125041962
19,1.126192331314087,0.5468485951423645,-0.15832294523715973
20,1.1419674158096313,0.56389981508255,-0.161042720079422
