landmark_index,x,y,z
0,0.5724995732307434,0.4539436995983124,4.246406604124786e-07
1,0.5156539678573608,0.5361226201057434,-0.03153183311223984
2,0.42535606026649475,0.568361222743988,-0.0424639955163002
3,0.3567630350589752,0.5862125158309937,-0.05061960965394974
4,0.3116845488548279,0.622107982635498,-0.059677351266145706
5,0.36165836453437805,0.4298126995563507,-0.02158569172024727
6,0.2789403200149536,0.4168883264064789,-0.041280318051576614
7,0.22649292647838593,0.40475836396217346,-0.05992475897073746
8,0.18190158903598785,0.3904707729816437,-0.0753149539232254
9,0.37043941020965576,0.3613708019256592,-0.02547178603708744
10,0.2827107310295105,0.32669490575790405,-0.04415230080485344
11,0.22403496503829956,0.30576714873313904,-0.06465116143226624
12,0.1744430810213089,0.28728795051574707,-0.08030349761247635
13,0.39756372570991516,0.3086225390434265,-0.034195832908153534
14,0.3203345537185669,0.25232622027397156,-0.06003648042678833
15,0.2696796953678131,0.2186705321073532,-0.08303409069776535
16,0.2236224114894867,0.19061052799224854,-0.09921076893806458
17,0.43788647651672363,0.2692517042160034,-0.045378636568784714
18,0.39526909589767456,0.19961117208003998,-0.073658786714077
19,0.3695451319217682,0.1519702821969986,-0.08995667845010757
20,0.3430963456630707,0.11021465063095093,-0.1008228063583374
