landmark_index,x,y,z
0,0.6039150953292847,0.638059139251709,5.165706511434109e-07
1,0.5192387104034424,0.6084009408950806,-0.03552841395139694
2,0.46086862683296204,0.5267597436904907,-0.0476679690182209
3,0.42425644397735596,0.45674827694892883,-0.05582579970359802
4,0.39771848917007446,0.3973459005355835,-0.06324503570795059
5,0.5123101472854614,0.39897826313972473,-0.01999802328646183
6,0.4833385944366455,0.3055742681026459,-0.04150553047657013
7,0.4698280096054077,0.24293510615825653,-0.062281496822834015
8,0.4626747965812683,0.18546603620052338,-0.07850167900323868
9,0.5661437511444092,0.37742406129837036,-0.01992165856063366
10,0.5580019950866699,0.2683730125427246,-0.03748864680528641
11,0.5547754168510437,0.19329698383808136,-0.057416077703237534
12,0.5515604019165039,0.12895634770393372,-0.07235672324895859
13,0.6145416498184204,0.3855956196784973,-0.025707440450787544
14,0.6269713640213013,0.2826865017414093,-0.05052053555846214
15,0.6338385343551636,0.21502703428268433,-0.07235440611839294
16,0.6381216049194336,0.15280388295650482,-0.08699610829353333
17,0.6593660116195679,0.4140331447124481,-0.03436340019106865
18,0.6919614672660828,0.3408413231372833,-0.061094481498003006
19,0.7133854627609253,0.2968248128890991,-0.07607214152812958
20,0.7309086322784424,0.24961255490779877,-0.08553819358348846
