landmark_index,x,y,z
0,0.03460046648979187,0.4162248373031616,5.598666348305414e-07
1,0.08852112293243408,0.5215906500816345,-0.05395570769906044
2,0.18851569294929504,0.5858910083770752,-0.06868217885494232
3,0.27544376254081726,0.6189197301864624,-0.0781572237610817
4,0.337362140417099,0.6594236493110657,-0.08652345836162567
5,0.302713006734848,0.462552011013031,-0.03680185601115227
6,0.4049457609653473,0.4792752265930176,-0.06059185042977333
7,0.46504664421081543,0.4853438436985016,-0.08129431307315826
8,0.5166939496994019,0.4872667193412781,-0.09850702434778214
9,0.30512458086013794,0.3735687732696533,-0.032392874360084534
10,0.41643568873405457,0.35167431831359863,-0.05355096235871315
11,0.48663294315338135,0.3381989896297455,-0.0762409046292305
12,0.5460270643234253,0.326716810464859,-0.09356079250574112
13,0.2801160216331482,0.2990867793560028,-0.03499777615070343
14,0.3806774914264679,0.2561047077178955,-0.06303399801254272
15,0.4433804154396057,0.23428095877170563,-0.09031924605369568
16,0.502569317817688,0.21901336312294006,-0.10963673144578934
17,0.23127377033233643,0.2351676970720291,-0.04251343011856079
18,0.2866702675819397,0.1658562421798706,-0.0770157054066658
19,0.3249543011188507,0.12123137712478638,-0.09898626804351807
20,0.36656564474105835,0.08723828196525574,-0.11264825612306595
