landmark_index,x,y,z
0,1.0102697610855103,0.7244229316711426,1.4892937088006875e-06
1,0.9660249352455139,0.8085978031158447,-0.08901435136795044
2,0.9104938507080078,0.8621901273727417,-0.1595720648765564
3,0.8763421773910522,0.88552325963974,-0.21736186742782593
4,0.8613882660865784,0.9217816591262817,-0.28169897198677063
5,0.7872402667999268,0.8057535290718079,-0.1780826449394226
6,0.6760692000389099,0.8224055767059326,-0.2523205876350403
7,0.5990675091743469,0.8265394568443298,-0.3010242283344269
8,0.5292758941650391,0.8246059417724609,-0.3374660611152649
9,0.8024464845657349,0.6851223111152649,-0.17907436192035675
10,0.6691482067108154,0.6485405564308167,-0.25756049156188965
11,0.5822758674621582,0.6250345706939697,-0.31312158703804016
12,0.5000134706497192,0.6055857539176941,-0.3524828255176544
13,0.854961097240448,0.5882520079612732,-0.18187744915485382
14,0.739861786365509,0.5080335736274719,-0.2648659348487854
15,0.6616752743721008,0.462186336517334,-0.31982776522636414
16,0.5903459787368774,0.42756181955337524,-0.3550386428833008
17,0.9247589707374573,0.5196879506111145,-0.187021404504776
18,0.8725823163986206,0.4113640785217285,-0.26366597414016724
19,0.8332176804542542,0.33891811966896057,-0.3014853000640869
20,0.7947797775268555,0.2783486545085907,-0.325837641954422
