landmark_index,x,y,z
0,0.5489448308944702,0.6391338109970093,4.894698690804944e-07
1,0.4834408760070801,0.5299328565597534,-0.03669029101729393
2,0.47774362564086914,0.39317819476127625,-0.04658043012022972
3,0.4968798756599426,0.2844390273094177,-0.05367357283830643
4,0.5033483505249023,0.19399912655353546,-0.05926421284675598
5,0.6083515286445618,0.3084676265716553,-0.006508675403892994
6,0.6457614898681641,0.1964188814163208,-0.016096655279397964
7,0.6727977395057678,0.13237954676151276,-0.027299514040350914
8,0.6972495317459106,0.08161397278308868,-0.03808899223804474
9,0.6726655960083008,0.3459366261959076,-0.008008800446987152
10,0.7325399518013,0.2370464950799942,-0.00997712928801775
11,0.7674392461776733,0.1747533679008484,-0.020233942195773125
12,0.7954041957855225,0.12190881371498108,-0.030378933995962143
13,0.7131935954093933,0.4052116870880127,-0.01686650514602661
14,0.7907953262329102,0.32702335715293884,-0.0360230877995491
15,0.8383321762084961,0.2800038158893585,-0.05581105500459671
16,0.8782614469528198,0.23673811554908752,-0.07087681442499161
17,0.7365940809249878,0.4810234308242798,-0.029207341372966766
18,0.813635528087616,0.46536538004875183,-0.05967522785067558
19,0.863710880279541,0.457965612411499,-0.07805121690034866
20,0.9096912145614624,0.44575947523117065,-0.08958003669977188
