landmark_index,x,y,z
0,0.9234719276428223,0.9763509035110474,9.781922472029692e-07
1,0.8176893591880798,0.9960432052612305,-0.06577011942863464
2,0.7093523144721985,0.9463788866996765,-0.09971290081739426
3,0.6172537207603455,0.897717297077179,-0.12494596093893051
4,0.5293431878089905,0.8404515385627747,-0.15322531759738922
5,0.7158071994781494,0.7042139768600464,-0.08456595987081528
6,0.6344245076179504,0.562883734703064,-0.12590566277503967
7,0.5790597796440125,0.47925710678100586,-0.1577591896057129
8,0.5313166379928589,0.4039991796016693,-0.18259182572364807
9,0.8028870820999146,0.6313892602920532,-0.08974182605743408
10,0.7525231242179871,0.43138933181762695,-0.11923064291477203
11,0.7052835822105408,0.31216904520988464,-0.15123511850833893
12,0.6589415073394775,0.21757760643959045,-0.17762818932533264
13,0.8904200792312622,0.6246196627616882,-0.10056021809577942
14,0.8727047443389893,0.4190916419029236,-0.15364143252372742
15,0.8485536575317383,0.29692742228507996,-0.20168964564800262
16,0.8270751237869263,0.20146092772483826,-0.2365165650844574
17,0.9714651107788086,0.6685477495193481,-0.11316031217575073
18,1.0064647197723389,0.5994611978530884,-0.18482990562915802
19,1.0310742855072021,0.6011173725128174,-0.21805055439472198
20,1.0476441383361816,0.608753502368927,-0.23768019676208496
