landmark_index,x,y,z
0,0.7615262269973755,1.105959415435791,1.4260240277508274e-06
1,0.860495924949646,1.0769641399383545,-0.0986936017870903
2,0.9360737800598145,1.001451015472412,-0.1592816859483719
3,0.9839720726013184,0.9373975396156311,-0.20957882702350616
4,1.0315251350402832,0.890193521976471,-0.2604726552963257
5,0.9058173298835754,0.755237877368927,-0.13068728148937225
6,0.950028121471405,0.5924055576324463,-0.1904325634241104
7,0.9725760221481323,0.4813312292098999,-0.23238657414913177
8,0.9855407476425171,0.3845485746860504,-0.26496508717536926
9,0.8055076599121094,0.723361074924469,-0.12288641184568405
10,0.8176196217536926,0.5402432084083557,-0.18161192536354065
11,0.8290703892707825,0.41041967272758484,-0.223565936088562
12,0.8356648087501526,0.2951691150665283,-0.25406956672668457
13,0.7127895951271057,0.748970091342926,-0.12319155037403107
14,0.6790804862976074,0.5644893050193787,-0.18761634826660156
15,0.6597845554351807,0.44444310665130615,-0.235609769821167
16,0.6449166536331177,0.3431406021118164,-0.26642531156539917
17,0.6349776983261108,0.8156973123550415,-0.1298176795244217
18,0.5694382190704346,0.6888769865036011,-0.19478031992912292
19,0.520283579826355,0.61407470703125,-0.23217542469501495
20,0.4850478768348694,0.537639319896698,-0.25555485486984253
