landmark_index,x,y,z
0,0.6083616018295288,0.4173172116279602,-3.029589663583465e-07
1,0.6675651669502258,0.3785250782966614,-0.007261347491294146
2,0.6989838480949402,0.33162713050842285,-0.009504533372819424
3,0.7077274918556213,0.27532732486724854,-0.014737020246684551
4,0.6856149435043335,0.23972365260124207,-0.01953049935400486
5,0.6515383720397949,0.2769649624824524,0.0032177981920540333
6,0.6534866094589233,0.22945156693458557,-0.013309497386217117
7,0.6628003120422363,0.26456135511398315,-0.026217537000775337
8,0.660655677318573,0.30296242237091064,-0.03191318362951279
9,0.6247309446334839,0.27003365755081177,-0.0012934228871017694
10,0.6241700053215027,0.21267877519130707,-0.02015131711959839
11,0.6360567212104797,0.2516263723373413,-0.03278059512376785
12,0.6356860995292664,0.2934788465499878,-0.03848683834075928
13,0.5952314138412476,0.2684396803379059,-0.007930745370686054
14,0.5936744213104248,0.2033415585756302,-0.02492581680417061
15,0.6092409491539001,0.2374596893787384,-0.028523551300168037
16,0.6114612221717834,0.2772744596004486,-0.02768443152308464
17,0.5612064003944397,0.2731010317802429,-0.01527926605194807
18,0.5633474588394165,0.21384331583976746,-0.026123637333512306
19,0.5804817080497742,0.23610742390155792,-0.02378707565367222
20,0.5868659019470215,0.27016106247901917,-0.02019776776432991
