landmark_index,x,y,z
0,0.26102444529533386,0.6309621334075928,-5.129009537085949e-07
1,0.37500327825546265,0.5928725600242615,0.05093519017100334
2,0.42267554998397827,0.5069258809089661,0.09560013562440872
3,0.41361144185066223,0.4216136932373047,0.13683615624904633
4,0.39851468801498413,0.37721800804138184,0.17741212248802185
5,0.37244975566864014,0.30473703145980835,0.09363146126270294
6,0.36482566595077515,0.3322879672050476,0.14541681110858917
7,0.35389095544815063,0.38229310512542725,0.1632794737815857
8,0.3485793173313141,0.41897159814834595,0.17016004025936127
9,0.2971251904964447,0.2767765522003174,0.08887827396392822
10,0.2910005748271942,0.3192456066608429,0.15693454444408417
11,0.2862854301929474,0.37636569142341614,0.16701941192150116
12,0.2885426878929138,0.41689151525497437,0.16208191215991974
13,0.22709350287914276,0.2925875186920166,0.08948826044797897
14,0.22274146974086761,0.3365941643714905,0.14111581444740295
15,0.22768840193748474,0.38854360580444336,0.14007379114627838
16,0.23355938494205475,0.429745614528656,0.12807202339172363
17,0.16252827644348145,0.3318208158016205,0.09500331431627274
18,0.15757885575294495,0.3668351471424103,0.13448655605316162
19,0.16988784074783325,0.41508203744888306,0.14588509500026703
20,0.1774553805589676,0.45121586322784424,0.15014316141605377
