landmark_index,x,y,z
0,0.3397218585014343,0.41721469163894653,-5.591197691501293e-07
1,0.4439465403556824,0.36029303073883057,0.005435336381196976
2,0.4952252507209778,0.2775847017765045,0.008076991885900497
3,0.47156429290771484,0.20791131258010864,0.011296103708446026
4,0.4216165840625763,0.19191999733448029,0.012654712423682213
5,0.39723631739616394,0.0959918200969696,-0.008155746385455132
6,0.40716248750686646,0.1457989662885666,-0.0014508345630019903
7,0.4100962281227112,0.19892680644989014,-0.005033507477492094
8,0.4065524935722351,0.23136375844478607,-0.010649535804986954
9,0.3194456100463867,0.09486045688390732,-0.011546604335308075
10,0.3359946310520172,0.15225349366664886,0.014926220290362835
11,0.34113818407058716,0.2051611691713333,0.017803411930799484
12,0.34060198068618774,0.23964396119117737,0.008216422982513905
13,0.2572844922542572,0.134247824549675,-0.011081437580287457
14,0.26956185698509216,0.18538445234298706,0.006929424125701189
15,0.28517067432403564,0.22698813676834106,0.00607438525184989
16,0.2918333411216736,0.2628094553947449,-0.004275310318917036
17,0.20328325033187866,0.19014111161231995,-0.009666683152318
18,0.21795320510864258,0.2278224527835846,0.003108691656962037
19,0.23782065510749817,0.2647858262062073,0.011979036964476109
20,0.2453460395336151,0.2954437732696533,0.014932508580386639
