landmark_index,x,y,z
0,0.3061727285385132,0.5749428272247314,-9.901315252136556e-07
1,0.20488233864307404,0.4407789707183838,0.01967376284301281
2,0.18105365335941315,0.2948800325393677,0.03252728283405304
3,0.22288498282432556,0.19712500274181366,0.04455677792429924
4,0.27260518074035645,0.2104032039642334,0.05671699717640877
5,0.311364084482193,0.15405987203121185,0.021521639078855515
6,0.31003832817077637,0.1578313261270523,0.04394756630063057
7,0.2997962534427643,0.21622580289840698,0.04926767200231552
8,0.29081687331199646,0.2582694888114929,0.04755657911300659
9,0.392278254032135,0.19007158279418945,0.015382790006697178
10,0.3757186233997345,0.20706987380981445,0.057354461401700974
11,0.35901960730552673,0.2639005184173584,0.06611832976341248
12,0.3481646478176117,0.30689623951911926,0.06118384003639221
13,0.4527910053730011,0.25806325674057007,0.0137886181473732
14,0.4246453642845154,0.27879971265792847,0.04856104403734207
15,0.40610986948013306,0.3180638551712036,0.05365205183625221
16,0.39165419340133667,0.35925784707069397,0.04606863856315613
17,0.4960431456565857,0.3388251066207886,0.01326961349695921
18,0.4694525897502899,0.342902272939682,0.042069945484399796
19,0.44630834460258484,0.37696653604507446,0.05808986350893974
20,0.42973044514656067,0.41091427206993103,0.06547893583774567
