landmark_index,x,y,z
0,0.4766243100166321,0.4537557363510132,-5.297056304698344e-07
1,0.5684818029403687,0.47374820709228516,-0.031593598425388336
2,0.6710798144340515,0.4168592095375061,-0.03772370517253876
3,0.7222646474838257,0.31344908475875854,-0.04102938249707222
4,0.6908302903175354,0.23627810180187225,-0.039214182645082474
5,0.6519052982330322,0.2984161078929901,-0.009925520047545433
6,0.6860707998275757,0.22186633944511414,-0.049039021134376526
7,0.6559100151062012,0.293676495552063,-0.06893272697925568
8,0.6341359615325928,0.34378567337989807,-0.07536313682794571
9,0.5984277725219727,0.2622017562389374,-0.007413945160806179
10,0.6298597455024719,0.1819876730442047,-0.0516466423869133
11,0.5990524888038635,0.28863102197647095,-0.06348646432161331
12,0.5817819237709045,0.34019505977630615,-0.05947031080722809
13,0.5429292321205139,0.2416786253452301,-0.010901045985519886
14,0.5674171447753906,0.16391798853874207,-0.059046171605587006
15,0.5459049344062805,0.2760144770145416,-0.04770403727889061
16,0.5327579975128174,0.32724595069885254,-0.026160219684243202
17,0.4792376160621643,0.22673563659191132,-0.015952346846461296
18,0.5020450949668884,0.16995196044445038,-0.04656069353222847
19,0.49604758620262146,0.24861650168895721,-0.03352048993110657
20,0.4913173317909241,0.2907668948173523,-0.0147927301004529
