landmark_index,x,y,z
0,0.7819722890853882,0.5481685400009155,-8.73327735462226e-07
1,0.6636450290679932,0.48833563923835754,-0.024856671690940857
2,0.588485598564148,0.3955250680446625,-0.025057578459382057
3,0.561566174030304,0.264508455991745,-0.030115650966763496
4,0.5909955501556396,0.16741158068180084,-0.02535661682486534
5,0.629844069480896,0.28303366899490356,0.07119662314653397
6,0.6216003894805908,0.19845905900001526,0.025089308619499207
7,0.6379518508911133,0.28247782588005066,-0.008299630135297775
8,0.6499261260032654,0.3295203149318695,-0.020910056307911873
9,0.6947580575942993,0.2762505114078522,0.07103362679481506
10,0.6814011931419373,0.18465615808963776,0.019612232223153114
11,0.7003424167633057,0.3083916902542114,-0.0034924892242997885
12,0.7109647393226624,0.35716742277145386,-0.00075731665128842
13,0.7571704983711243,0.2768840491771698,0.05768335983157158
14,0.7459608912467957,0.1824544072151184,-0.0007680579437874258
15,0.7519646286964417,0.3094389736652374,0.007003387901932001
16,0.7599673271179199,0.3696584701538086,0.03516554459929466
17,0.8263327479362488,0.2862265706062317,0.04214467108249664
18,0.8109384775161743,0.2057493031024933,0.015431573614478111
19,0.8050308227539062,0.2937018871307373,0.03299242630600929
20,0.8088657855987549,0.341217964887619,0.058931928128004074
