landmark_index,x,y,z
0,0.3007606863975525,0.5105019807815552,-1.280656306335004e-06
1,0.17547787725925446,0.509651243686676,-0.0006324851419776678
2,0.08630643039941788,0.44901347160339355,0.00606152368709445
3,0.04217292368412018,0.3352409601211548,0.0014386726543307304
4,0.04806923121213913,0.2371673285961151,0.0030718424823135138
5,0.13902974128723145,0.31405797600746155,0.0919506624341011
6,0.09019256383180618,0.2514812648296356,0.055260803550481796
7,0.1075572520494461,0.3319314122200012,0.026699205860495567
8,0.13843581080436707,0.37791192531585693,0.015499568544328213
9,0.19086971879005432,0.28865283727645874,0.080335333943367
10,0.13646453619003296,0.20705878734588623,0.03666288033127785
11,0.165871724486351,0.33096909523010254,0.017318712547421455
12,0.20226886868476868,0.37892958521842957,0.021412774920463562
13,0.24702470004558563,0.2668607532978058,0.057484209537506104
14,0.19095705449581146,0.18362849950790405,0.008822180330753326
15,0.2143087089061737,0.317339152097702,0.019512999802827835
16,0.25458869338035583,0.37226152420043945,0.04649442434310913
17,0.3201039731502533,0.25251591205596924,0.033820416778326035
18,0.26294195652008057,0.18785303831100464,0.011691536754369736
19,0.26737532019615173,0.28127235174179077,0.029956335201859474
20,0.3001987338066101,0.3219643831253052,0.05433250963687897
