landmark_index,x,y,z
0,0.7425230741500854,0.6061339378356934,-6.834079613327049e-07
1,0.6528051495552063,0.572389543056488,-0.023411214351654053
2,0.5800575017929077,0.4848560690879822,-0.02969340607523918
3,0.549274742603302,0.3793063461780548,-0.039778731763362885
4,0.5674717426300049,0.29907745122909546,-0.043711964040994644
5,0.6031484603881836,0.39909064769744873,0.03181319311261177
6,0.5858582854270935,0.32371723651885986,-0.008110370486974716
7,0.6008120179176331,0.3865155279636383,-0.029593151062726974
8,0.614467203617096,0.42481309175491333,-0.03616633266210556
9,0.6523679494857788,0.3851003348827362,0.029310036450624466
10,0.6368440985679626,0.30815160274505615,-0.014539520256221294
11,0.6519482731819153,0.40588870644569397,-0.025976408272981644
12,0.6614589691162109,0.44362136721611023,-0.01883251778781414
13,0.7047650814056396,0.3791918158531189,0.0168355330824852
14,0.6904397010803223,0.3041507601737976,-0.03455555811524391
15,0.7003446817398071,0.4110504984855652,-0.02454187721014023
16,0.7086635231971741,0.45858752727508545,0.0004997247597202659
17,0.762934684753418,0.3861604630947113,0.002485337434336543
18,0.7432989478111267,0.3218567669391632,-0.028249219059944153
19,0.7438403367996216,0.3983575701713562,-0.016240017488598824
20,0.7519920468330383,0.4397158622741699,0.0038931937888264656
