landmark_index,x,y,z
0,0.4982997179031372,0.42382174730300903,-3.9642250726501516e-07
1,0.5943359136581421,0.4766484498977661,-0.016886940225958824
2,0.68635493516922,0.4884074032306671,-0.02063865400850773
3,0.7589864134788513,0.4462290406227112,-0.02777937427163124
4,0.781303346157074,0.36732250452041626,-0.03257540240883827
5,0.6995055079460144,0.36084234714508057,0.013290929608047009
6,0.7538658976554871,0.3224323093891144,-0.020777367055416107
7,0.7194520235061646,0.3697487711906433,-0.045206714421510696
8,0.679915189743042,0.4020971953868866,-0.05493513122200966
9,0.6683552861213684,0.3028796315193176,0.008187288418412209
10,0.7338266372680664,0.25499236583709717,-0.03027929738163948
11,0.6820165514945984,0.32424476742744446,-0.04865892231464386
12,0.6356219053268433,0.3601928949356079,-0.051037393510341644
13,0.6275246143341064,0.250654935836792,-0.0024618266616016626
14,0.6929242610931396,0.20022502541542053,-0.04174770787358284
15,0.6456738710403442,0.2800365686416626,-0.03699614852666855
16,0.6035252809524536,0.32096433639526367,-0.02165857143700123
17,0.5748962163925171,0.19875042140483856,-0.01449930015951395
18,0.6341056227684021,0.16227303445339203,-0.039071377366781235
19,0.6162773370742798,0.22725313901901245,-0.028290709480643272
20,0.5903927683830261,0.26956117153167725,-0.012603243812918663
