landmark_index,x,y,z
0,0.5493929386138916,0.8285956382751465,-1.0802780252561206e-06
1,0.38916170597076416,0.7759193181991577,0.0933973640203476
2,0.2980101704597473,0.6531656980514526,0.16257193684577942
3,0.2705683708190918,0.5227370858192444,0.2339182198047638
4,0.2992798089981079,0.45183834433555603,0.3197215795516968
5,0.36740782856941223,0.3841843605041504,0.09163010120391846
6,0.33300405740737915,0.2752985954284668,0.21312879025936127
7,0.341656893491745,0.3083593249320984,0.3292640149593353
8,0.356009304523468,0.3540998101234436,0.40781310200691223
9,0.4744940996170044,0.3624717593193054,0.10023444145917892
10,0.43992239236831665,0.2103990763425827,0.20953239500522614
11,0.43764448165893555,0.2556854486465454,0.3176715075969696
12,0.4313463270664215,0.30637627840042114,0.3965541422367096
13,0.5640913248062134,0.37681567668914795,0.12427378445863724
14,0.548112690448761,0.21990866959095,0.2218589335680008
15,0.5224378108978271,0.24323517084121704,0.31288453936576843
16,0.5075249671936035,0.2922443151473999,0.3722304403781891
17,0.6405292749404907,0.424591064453125,0.15790271759033203
18,0.6084206700325012,0.3154640793800354,0.24403156340122223
19,0.572990357875824,0.34304574131965637,0.3111654818058014
20,0.5597007274627686,0.388479620218277,0.36137083172798157
