landmark_index,x,y,z
0,0.4985421895980835,0.6162905693054199,-3.5839326528730453e-07
1,0.5885097980499268,0.6013209223747253,-0.02549818716943264
2,0.6666772961616516,0.5201897621154785,-0.02934330515563488
3,0.7017586827278137,0.42539966106414795,-0.0322311632335186
4,0.6938905715942383,0.34615418314933777,-0.029818184673786163
5,0.6238904595375061,0.3960660696029663,-0.010724072344601154
6,0.6514970064163208,0.3169631063938141,-0.04221515730023384
7,0.6409922242164612,0.40095630288124084,-0.051998067647218704
8,0.6214063763618469,0.4551859498023987,-0.05027497559785843
9,0.5743647217750549,0.3767264783382416,-0.009397601708769798
10,0.6014190912246704,0.29963773488998413,-0.04478488862514496
11,0.5895955562591553,0.4071391820907593,-0.05102510005235672
12,0.5703453421592712,0.4555036127567291,-0.04543613642454147
13,0.5192127227783203,0.36954617500305176,-0.01309221051633358
14,0.546312689781189,0.28966230154037476,-0.05252606049180031
15,0.5421966910362244,0.39951372146606445,-0.0398731604218483
16,0.5260782241821289,0.4510928690433502,-0.01965516060590744
17,0.4551008939743042,0.36963632702827454,-0.018071476370096207
18,0.48336106538772583,0.30209776759147644,-0.04543013125658035
19,0.4960733652114868,0.3760946989059448,-0.03294314444065094
20,0.49122464656829834,0.42250484228134155,-0.015157698653638363
