landmark_index,x,y,z
0,0.556469202041626,0.4122004210948944,-2.938789691597776e-07
1,0.6374585032463074,0.417380154132843,-0.024217216297984123
2,0.7172693610191345,0.3491266369819641,-0.027314167469739914
3,0.7550629377365112,0.26318851113319397,-0.02975311502814293
4,0.753406822681427,0.18869256973266602,-0.029258351773023605
5,0.6785993576049805,0.23564451932907104,-0.009811831638216972
6,0.708795964717865,0.1705205738544464,-0.039484549313783646
7,0.7004735469818115,0.2391042411327362,-0.05247187614440918
8,0.6776230335235596,0.29617395997047424,-0.053810812532901764
9,0.6316125988960266,0.21009862422943115,-0.008698995225131512
10,0.6646482348442078,0.1372595727443695,-0.042806223034858704
11,0.6526442170143127,0.23371024429798126,-0.05293971672654152
12,0.6297620534896851,0.29328662157058716,-0.05003773048520088
13,0.5805416107177734,0.19674889743328094,-0.012224225327372551
14,0.6093413233757019,0.12343953549861908,-0.04960363358259201
15,0.6040856242179871,0.22620481252670288,-0.04289517179131508
16,0.5873332619667053,0.2834976315498352,-0.02720443718135357
17,0.5205889940261841,0.19274547696113586,-0.016917958855628967
18,0.5499497652053833,0.13534092903137207,-0.04419175907969475
19,0.5589253306388855,0.20680180191993713,-0.03637009486556053
20,0.5538814663887024,0.2544560432434082,-0.022835014387965202
