landmark_index,x,y,z
0,0.6380577683448792,0.3691226840019226,-4.717095691830764e-07
1,0.7382050156593323,0.356067419052124,-0.023023029789328575
2,0.8260800838470459,0.301345556974411,-0.030339131131768227
3,0.8699181079864502,0.21409550309181213,-0.03997468575835228
4,0.836230993270874,0.1458367258310318,-0.046238865703344345
5,0.793098509311676,0.17761722207069397,0.008801346644759178
6,0.8270034790039062,0.11889968812465668,-0.028338080272078514
7,0.8038041591644287,0.1943427324295044,-0.05139570310711861
8,0.7774397134780884,0.24483388662338257,-0.06001602113246918
9,0.7453216910362244,0.14855223894119263,0.00516768591478467
10,0.7755590677261353,0.08525979518890381,-0.03479539230465889
11,0.7516207695007324,0.18735188245773315,-0.04865886643528938
12,0.73027104139328,0.23609578609466553,-0.04758644476532936
13,0.6906061172485352,0.13330352306365967,-0.005103552248328924
14,0.7219506502151489,0.06557821482419968,-0.04882720112800598
15,0.706935703754425,0.17059434950351715,-0.04034709185361862
16,0.6877391934394836,0.22247463464736938,-0.021547771990299225
17,0.6258999109268188,0.12616154551506042,-0.01692158356308937
18,0.6586892604827881,0.06912875175476074,-0.04319753125309944
19,0.6613552570343018,0.14116427302360535,-0.02947341464459896
20,0.6525304913520813,0.1867924928665161,-0.011040221899747849
