landmark_index,x,y,z
0,0.07684041559696198,0.3064853847026825,-5.832574743180885e-07
1,0.1533900499343872,0.3618476390838623,-0.031102776527404785
2,0.25931650400161743,0.3503659963607788,-0.03605316951870918
3,0.32157468795776367,0.2756504714488983,-0.03760933876037598
4,0.32632163166999817,0.19807514548301697,-0.034257225692272186
5,0.2712973952293396,0.2296554297208786,-0.016286587342619896
6,0.31246092915534973,0.15825295448303223,-0.05412112548947334
7,0.2696910500526428,0.21024717390537262,-0.07085766643285751
8,0.2372921258211136,0.2602851688861847,-0.07470393180847168
9,0.22495579719543457,0.17524667084217072,-0.012414255179464817
10,0.2647501826286316,0.10391706973314285,-0.05432915687561035
11,0.21236884593963623,0.18434205651283264,-0.06220555305480957
12,0.18625608086585999,0.23710152506828308,-0.056009259074926376
13,0.17609155178070068,0.13663487136363983,-0.014617792330682278
14,0.20833851397037506,0.06952208280563354,-0.05991718918085098
15,0.16378594934940338,0.15441890060901642,-0.047313906252384186
16,0.14343978464603424,0.2065427601337433,-0.026026662439107895
17,0.12083084881305695,0.10677826404571533,-0.01865210570394993
18,0.14715483784675598,0.05355813354253769,-0.04867558926343918
19,0.12315130233764648,0.11814698576927185,-0.036703940480947495
20,0.11187346279621124,0.16272205114364624,-0.019109971821308136
