landmark_index,x,y,z
0,0.3516886830329895,0.4570545554161072,-1.6516020195922465e-07
1,0.3257335126399994,0.3639010787010193,-0.0006738849333487451
2,0.2700047791004181,0.2905457317829132,-0.007505735848098993
3,0.20792941749095917,0.25321587920188904,-0.011077064089477062
4,0.16267643868923187,0.26498541235923767,-0.014809018932282925
5,0.24376194179058075,0.31517642736434937,-0.05019976943731308
6,0.15767136216163635,0.3110474646091461,-0.06019897013902664
7,0.17935752868652344,0.3200514614582062,-0.058265116065740585
8,0.20846235752105713,0.32116323709487915,-0.05475104972720146
9,0.23256543278694153,0.38633623719215393,-0.05330636352300644
10,0.14821979403495789,0.3721328377723694,-0.05627836287021637
11,0.17140699923038483,0.379400372505188,-0.04532365873456001
12,0.200796976685524,0.38443100452423096,-0.040195152163505554
13,0.22430625557899475,0.4544295072555542,-0.05269351974129677
14,0.15025487542152405,0.4402543306350708,-0.05152960121631622
15,0.1751563549041748,0.441605806350708,-0.03383726626634598
16,0.2049589455127716,0.443576455116272,-0.025758538395166397
17,0.2212318480014801,0.5165020823478699,-0.0512482151389122
18,0.16972610354423523,0.4967568516731262,-0.050575144588947296
19,0.1907065063714981,0.49586188793182373,-0.036265820264816284
20,0.2136445939540863,0.4973638951778412,-0.026913318783044815
