landmark_index,x,y,z
0,0.2457766830921173,0.5700862407684326,-3.055262709494855e-07
1,0.30099964141845703,0.48103320598602295,0.010487232357263565
2,0.3192014694213867,0.37848541140556335,0.01043502613902092
3,0.30129384994506836,0.28894656896591187,0.010656856000423431
4,0.259111225605011,0.2718566656112671,0.010837012901902199
5,0.27675026655197144,0.31690162420272827,-0.014422731474041939
6,0.23908695578575134,0.24229580163955688,-0.013877230696380138
7,0.24068714678287506,0.2772747874259949,-0.01149085070937872
8,0.25249114632606506,0.31490710377693176,-0.009400171227753162
9,0.21665260195732117,0.33122411370277405,-0.020476240664720535
10,0.19257482886314392,0.2593211829662323,-0.010889130644500256
11,0.19646340608596802,0.29696011543273926,-0.001978096319362521
12,0.20340830087661743,0.33649304509162903,0.0004971354501321912
13,0.1597181260585785,0.3573272228240967,-0.022978883236646652
14,0.14390216767787933,0.2809443771839142,-0.011367523111402988
15,0.15279731154441833,0.3133378028869629,0.002443745033815503
16,0.1624501496553421,0.35300901532173157,0.0066215647384524345
17,0.11297719925642014,0.39063841104507446,-0.023866452276706696
18,0.10090325027704239,0.3196428418159485,-0.012565428391098976
19,0.1112273782491684,0.3460865914821625,0.005023438949137926
20,0.11920024454593658,0.3781866431236267,0.016092905774712563
