landmark_index,x,y,z
0,0.20763084292411804,0.4702260494232178,-1.0078476861963281e-06
1,0.1505437195301056,0.3409278988838196,0.02942340075969696
2,0.15454401075839996,0.23809687793254852,0.039238251745700836
3,0.19252432882785797,0.17851224541664124,0.0431729331612587
4,0.23797504603862762,0.1726904958486557,0.046330515295267105
5,0.2169601321220398,0.14346526563167572,0.0201873779296875
6,0.24765419960021973,0.14368021488189697,0.04177981987595558
7,0.2418341338634491,0.19482523202896118,0.057251352816820145
8,0.2281820923089981,0.2311273068189621,0.06494906544685364
9,0.2806316912174225,0.1613098531961441,0.006261383183300495
10,0.29396265745162964,0.1906464546918869,0.0398443378508091
11,0.27634209394454956,0.23983845114707947,0.0462084636092186
12,0.25829949975013733,0.2709711790084839,0.04138937592506409
13,0.3374598026275635,0.20861506462097168,-0.0017732117557898164
14,0.3340049386024475,0.2361028790473938,0.026492459699511528
15,0.3145717680454254,0.2787700295448303,0.028546879068017006
16,0.293700635433197,0.3104044795036316,0.019917866215109825
17,0.3805055022239685,0.2649485468864441,-0.007190816104412079
18,0.37839871644973755,0.28819653391838074,0.019785307347774506
19,0.35543543100357056,0.32471346855163574,0.035117682069540024
20,0.3316073417663574,0.35344427824020386,0.041918691247701645
