landmark_index,x,y,z
0,0.17059265077114105,0.27552056312561035,-4.478804669361125e-07
1,0.20727621018886566,0.1735175997018814,0.002906915731728077
2,0.2698299288749695,0.11802156269550323,-0.006238258443772793
3,0.33947867155075073,0.09447643905878067,-0.01403528917580843
4,0.39115187525749207,0.11013886332511902,-0.01725168526172638
5,0.3023618459701538,0.11386289447546005,-0.032569628208875656
6,0.3803882598876953,0.12888973951339722,-0.039825793355703354
7,0.3592476546764374,0.1488531231880188,-0.03182964771986008
8,0.32921767234802246,0.15159818530082703,-0.023554522544145584
9,0.3127479553222656,0.18321922421455383,-0.038569770753383636
10,0.38700106739997864,0.1974150836467743,-0.035178061574697495
11,0.36257222294807434,0.21135105192661285,-0.02066708169877529
12,0.33390098810195923,0.2115626186132431,-0.01312774233520031
13,0.3186497688293457,0.25750547647476196,-0.041717324405908585
14,0.3822358250617981,0.26315492391586304,-0.036845725029706955
15,0.3588061034679413,0.2698326110839844,-0.017418617382645607
16,0.3309761881828308,0.2710531949996948,-0.007801329251378775
17,0.3180999457836151,0.3277970552444458,-0.043767545372247696
18,0.37078770995140076,0.3151835799217224,-0.03625815361738205
19,0.3472733199596405,0.3187534511089325,-0.01723567768931389
20,0.32419878244400024,0.324972927570343,-0.004588317591696978
