landmark_index,x,y,z
0,0.13029158115386963,0.2645900249481201,-4.252052008268947e-07
1,0.16775672137737274,0.16365857422351837,8.816354966256768e-05
2,0.2344309687614441,0.10502037405967712,-0.01123855821788311
3,0.30650922656059265,0.08284889161586761,-0.02131885290145874
4,0.3604482412338257,0.0984487235546112,-0.02689351886510849
5,0.26047858595848083,0.09392619132995605,-0.036393266171216965
6,0.34370601177215576,0.11535906791687012,-0.05015583336353302
7,0.3221966326236725,0.1331247091293335,-0.046890344470739365
8,0.2917114794254303,0.13503555953502655,-0.04106670245528221
9,0.2702716290950775,0.1635771095752716,-0.0438491515815258
10,0.3532376289367676,0.17987599968910217,-0.047904979437589645
11,0.3270988464355469,0.19357503950595856,-0.0357414186000824
12,0.29546546936035156,0.19587674736976624,-0.0279084499925375
13,0.2775239944458008,0.2401907742023468,-0.04925934970378876
14,0.34772318601608276,0.2474592924118042,-0.05091167241334915
15,0.3227354884147644,0.2563602924346924,-0.03160768002271652
16,0.29274097084999084,0.26005327701568604,-0.020170997828245163
17,0.2785565257072449,0.31434983015060425,-0.05395466461777687
18,0.3352104425430298,0.3017538785934448,-0.051138561218976974
19,0.30881696939468384,0.3078655004501343,-0.03263353556394577
20,0.28279152512550354,0.3153480291366577,-0.019329426810145378
