landmark_index,x,y,z
0,0.45884206891059875,0.4674933850765228,-4.1645165538284346e-07
1,0.5218955874443054,0.3841695189476013,0.02446763962507248
2,0.5368798971176147,0.292656809091568,0.03167731314897537
3,0.5090277791023254,0.22527144849300385,0.03563957288861275
4,0.4668392539024353,0.20967045426368713,0.039294417947530746
5,0.5486849546432495,0.23396819829940796,0.00518760783597827
6,0.5096496939659119,0.15063586831092834,0.015008791349828243
7,0.4962455630302429,0.1872294396162033,0.024000048637390137
8,0.5004832744598389,0.2253493070602417,0.029118258506059647
9,0.49453532695770264,0.2251504361629486,-0.006065394263714552
10,0.46435031294822693,0.15278424322605133,0.01177007332444191
11,0.45387738943099976,0.18987810611724854,0.022502589970827103
12,0.45856037735939026,0.22529520094394684,0.0250543225556612
13,0.43865954875946045,0.22864344716072083,-0.01277127955108881
14,0.41870203614234924,0.1567821204662323,0.0054683992639184
15,0.4143030047416687,0.1949215531349182,0.017297914251685143
16,0.41984519362449646,0.2311486452817917,0.01867109164595604
17,0.38618698716163635,0.24182353913784027,-0.0166665967553854
18,0.37278127670288086,0.17414067685604095,-0.0018297937931492925
19,0.37451210618019104,0.2066059708595276,0.014494876377284527
20,0.381028413772583,0.2402331680059433,0.023923292756080627
