landmark_index,x,y,z
0,0.4342708885669708,0.5006380081176758,-1.2799199566870811e-07
1,0.4159650504589081,0.47770798206329346,-0.024348590523004532
2,0.4020289182662964,0.45303601026535034,-0.044256940484046936
3,0.3926439881324768,0.45275041460990906,-0.05961798503994942
4,0.38781267404556274,0.46226099133491516,-0.07349009066820145
5,0.43776360154151917,0.4132401645183563,-0.05004841834306717
6,0.3901481330394745,0.4443591833114624,-0.07338318228721619
7,0.3880854845046997,0.4564190208911896,-0.08814402669668198
8,0.39861205220222473,0.45928841829299927,-0.09875768423080444
9,0.45897823572158813,0.43783044815063477,-0.0473877489566803
10,0.40282222628593445,0.48243480920791626,-0.06848925352096558
11,0.40061455965042114,0.5010395646095276,-0.0732329785823822
12,0.4110283851623535,0.5066860318183899,-0.07656432688236237
13,0.4715985059738159,0.470061719417572,-0.04548364877700806
14,0.42076820135116577,0.5095268487930298,-0.06348921358585358
15,0.41905322670936584,0.5234535336494446,-0.05874064192175865
16,0.4304666817188263,0.525048017501831,-0.054633092135190964
17,0.47736918926239014,0.5023924708366394,-0.04618896543979645
18,0.43507397174835205,0.5320650339126587,-0.06197226792573929
19,0.4298401176929474,0.5425219535827637,-0.062103576958179474
20,0.4397830367088318,0.5463020205497742,-0.05985429137945175
