landmark_index,x,y,z
0,0.4586106538772583,0.4408864974975586,-2.6467952807252004e-07
1,0.4296714663505554,0.43369993567466736,-0.015404299832880497
2,0.4062952399253845,0.39568620920181274,-0.022388514131307602
3,0.4071893095970154,0.35752326250076294,-0.028429387137293816
4,0.4255720376968384,0.33735382556915283,-0.032299675047397614
5,0.4273949861526489,0.36334100365638733,-0.008739531971514225
6,0.4252927899360657,0.33722761273384094,-0.027407867833971977
7,0.42095068097114563,0.3601905107498169,-0.03779814392328262
8,0.4190824627876282,0.38326629996299744,-0.041955798864364624
9,0.45212650299072266,0.36081331968307495,-0.007563192863017321
10,0.4484848976135254,0.3327099680900574,-0.025819482281804085
11,0.4392295479774475,0.37264302372932434,-0.029010053724050522
12,0.4390729069709778,0.39807817339897156,-0.02603534422814846
13,0.47549545764923096,0.36771050095558167,-0.009655025787651539
14,0.4764992594718933,0.33628135919570923,-0.031162090599536896
15,0.4643084406852722,0.3737487494945526,-0.026466023176908493
16,0.46176233887672424,0.4015578031539917,-0.01673487387597561
17,0.4995349049568176,0.3822460174560547,-0.012684541754424572
18,0.49863189458847046,0.36053723096847534,-0.029853543266654015
19,0.48836082220077515,0.3828958570957184,-0.027123039588332176
20,0.485932320356369,0.402612566947937,-0.019994378089904785
