landmark_index,x,y,z
0,0.27391037344932556,0.5632826089859009,-4.3577634301072976e-07
1,0.33010444045066833,0.47058457136154175,0.01713833399116993
2,0.3477014899253845,0.3682977855205536,0.021996770054101944
3,0.32975515723228455,0.2755715250968933,0.026506373658776283
4,0.28960609436035156,0.2563875615596771,0.0315396673977375
5,0.3058776259422302,0.3015564978122711,-0.007411867845803499
6,0.2714996039867401,0.23069551587104797,0.0018544401973485947
7,0.27428293228149414,0.26693031191825867,0.011967348866164684
8,0.2843226194381714,0.3024861514568329,0.01843087561428547
9,0.24546466767787933,0.3126663565635681,-0.014374264515936375
10,0.225642591714859,0.24540072679519653,0.0031407626811414957
11,0.22961793839931488,0.28448840975761414,0.016416924074292183
12,0.23577776551246643,0.3209781348705292,0.020807167515158653
13,0.1902032345533371,0.33691704273223877,-0.016755716875195503
14,0.1783359944820404,0.26534056663513184,0.0017080575926229358
15,0.18643733859062195,0.29780617356300354,0.01619104854762554
16,0.19474059343338013,0.33469972014427185,0.01927880570292473
17,0.14497894048690796,0.36868804693222046,-0.01687602885067463
18,0.13445007801055908,0.29872432351112366,0.00019018554303329438
19,0.14392513036727905,0.3252667188644409,0.019106272608041763
20,0.15128204226493835,0.3580813407897949,0.03012900799512863
