landmark_index,x,y,z
0,0.2362205982208252,0.4862394332885742,-5.534952833841089e-07
1,0.156724750995636,0.4062994718551636,0.0013306699693202972
2,0.12630681693553925,0.3004957139492035,0.0036092044319957495
3,0.1391732394695282,0.19176580011844635,0.006502543110400438
4,0.1583954244852066,0.12467946857213974,0.014401084743440151
5,0.16737622022628784,0.20259670913219452,0.0035459038335829973
6,0.20696288347244263,0.13949723541736603,0.0157889723777771
7,0.2213214933872223,0.17996689677238464,0.031351447105407715
8,0.21811041235923767,0.22268915176391602,0.042034730315208435
9,0.22968530654907227,0.20456327497959137,0.002006638329476118
10,0.257181853055954,0.16931550204753876,0.023327047005295753
11,0.26168936491012573,0.20871758460998535,0.0337054468691349
12,0.25623634457588196,0.2442716360092163,0.035422153770923615
13,0.2881661355495453,0.22565105557441711,0.0017619041027501225
14,0.3031957447528839,0.1895943135023117,0.014853492379188538
15,0.3027831017971039,0.22607223689556122,0.022451845929026604
16,0.298006147146225,0.2654072344303131,0.022803397849202156
17,0.34291931986808777,0.254879355430603,0.001962309703230858
18,0.35127100348472595,0.19834265112876892,0.009772798046469688
19,0.34583762288093567,0.23114019632339478,0.0212236475199461
20,0.3403548002243042,0.2694352865219116,0.029364435002207756
