landmark_index,x,y,z
0,0.4626149535179138,0.4586136043071747,-2.536215504278516e-07
1,0.4313092529773712,0.4423331916332245,-0.013153064996004105
2,0.41126522421836853,0.3968758285045624,-0.017992081120610237
3,0.4158085584640503,0.35650259256362915,-0.022956732660531998
4,0.4362662732601166,0.3369799852371216,-0.02597356028854847
5,0.43975669145584106,0.3710845112800598,-0.000493162136990577
6,0.4397467076778412,0.3420112133026123,-0.0183913204818964
7,0.4351489245891571,0.3603707551956177,-0.02998189628124237
8,0.4321068823337555,0.38302353024482727,-0.03494145721197128
9,0.4640897512435913,0.370437353849411,-0.0008274389547295868
10,0.46462857723236084,0.33878573775291443,-0.019400060176849365
11,0.453838974237442,0.37678128480911255,-0.024638161063194275
12,0.4516114890575409,0.40497925877571106,-0.022322559729218483
13,0.4865720868110657,0.37896737456321716,-0.004622920881956816
14,0.4908500611782074,0.3443714380264282,-0.025827884674072266
15,0.47718119621276855,0.3809295892715454,-0.022537771612405777
16,0.47254297137260437,0.41098055243492126,-0.01313346903771162
17,0.5087931752204895,0.39571020007133484,-0.009392532519996166
18,0.5096442699432373,0.3710746169090271,-0.025561632588505745
19,0.49748340249061584,0.3917214870452881,-0.022708114236593246
20,0.49237382411956787,0.4122372567653656,-0.015406081452965736
