landmark_index,x,y,z
0,0.12750524282455444,0.25828155875205994,-4.4379373775882414e-07
1,0.1663031280040741,0.16238988935947418,0.00010834198474185541
2,0.234352707862854,0.10635121166706085,-0.01037683803588152
3,0.30656707286834717,0.0853629782795906,-0.020205097272992134
4,0.36091485619544983,0.10140855610370636,-0.025558561086654663
5,0.26237329840660095,0.10040168464183807,-0.029524436220526695
6,0.34694868326187134,0.11930564045906067,-0.04502793401479721
7,0.32381030917167664,0.13431553542613983,-0.04386553540825844
8,0.29117724299430847,0.138161301612854,-0.03875899687409401
9,0.2711426615715027,0.16895049810409546,-0.03713112324476242
10,0.3546346426010132,0.1828712522983551,-0.04340852051973343
11,0.32663559913635254,0.19359512627124786,-0.03364186733961105
12,0.2952466905117035,0.1968422681093216,-0.026255913078784943
13,0.2768385410308838,0.24367541074752808,-0.04334878548979759
14,0.34989532828330994,0.24786660075187683,-0.04824601858854294
15,0.32187074422836304,0.2543703019618988,-0.029954643920063972
16,0.29135411977767944,0.259135365486145,-0.017617961391806602
17,0.2761778235435486,0.316598117351532,-0.04878167062997818
18,0.3345574736595154,0.30177533626556396,-0.04834417998790741
19,0.306035578250885,0.30628570914268494,-0.03013690374791622
20,0.279635488986969,0.315130352973938,-0.016027815639972687
