landmark_index,x,y,z
0,0.49291932582855225,0.4038178324699402,-6.719807288391166e-08
1,0.4768633246421814,0.31449800729751587,-0.006339142099022865
2,0.4225587248802185,0.2409476339817047,-0.013856145553290844
3,0.3607255816459656,0.2092404067516327,-0.01833469420671463
4,0.3114691376686096,0.20772194862365723,-0.022339103743433952
5,0.39590132236480713,0.2547537684440613,-0.03995722904801369
6,0.3110142946243286,0.257687509059906,-0.05491625517606735
7,0.3310334384441376,0.2725651264190674,-0.058153945952653885
8,0.36143410205841064,0.2743670642375946,-0.057405244559049606
9,0.37981337308883667,0.32435399293899536,-0.042078640311956406
10,0.29823946952819824,0.31745558977127075,-0.05154646188020706
11,0.32116901874542236,0.33134791254997253,-0.04585894197225571
12,0.35123562812805176,0.3345806300640106,-0.04206077381968498
13,0.368720680475235,0.39151230454444885,-0.04267993941903114
14,0.2971445322036743,0.3837038278579712,-0.048672519624233246
15,0.32197320461273193,0.3903998136520386,-0.03486531600356102
16,0.3518731892108917,0.3902902901172638,-0.026455719023942947
17,0.364319771528244,0.4535314440727234,-0.04313362389802933
18,0.3162057399749756,0.4381899833679199,-0.04861722141504288
19,0.33625832200050354,0.4411976933479309,-0.038203123956918716
20,0.3588644862174988,0.44150859117507935,-0.029446255415678024
