landmark_index,x,y,z
0,0.27654778957366943,0.5580933690071106,-3.897131932717457e-07
1,0.3326018452644348,0.4710400700569153,0.013609912246465683
2,0.3525920510292053,0.36756980419158936,0.016236305236816406
3,0.33562225103378296,0.2723522186279297,0.01899733394384384
4,0.294962614774704,0.2512759864330292,0.022062279284000397
5,0.30763697624206543,0.3040332794189453,-0.0101574482396245
6,0.27667927742004395,0.2318364679813385,-0.0038979253731667995
7,0.27996551990509033,0.2685868740081787,0.0020695924758911133
8,0.29016417264938354,0.3030911684036255,0.005560396239161491
9,0.2479075938463211,0.31546762585639954,-0.0158919095993042
10,0.23091469705104828,0.24687138199806213,-4.4570366299012676e-05
11,0.23614472150802612,0.2849760055541992,0.011330947279930115
12,0.24256552755832672,0.3207838833332062,0.013921428471803665
13,0.19358912110328674,0.3387744426727295,-0.01752985268831253
14,0.18376977741718292,0.2650242745876312,-0.0008758684853091836
15,0.19310033321380615,0.29690149426460266,0.012855573557317257
16,0.20163917541503906,0.33425086736679077,0.015288922935724258
17,0.1490023136138916,0.36789125204086304,-0.017276756465435028
18,0.1414405256509781,0.29679611325263977,-0.0019891073461622
19,0.1515401005744934,0.32285019755363464,0.015946773812174797
20,0.1587047278881073,0.3551994860172272,0.026061248034238815
